molecule_chembl_id,pchembl_value,smiles,ROMol
CHEMBL426587,5.32,CN(C)CCCn1nc(C2=C(c3cn(-c4csc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903120>
CHEMBL4103963,5.32,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(CC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903190>
CHEMBL5085162,5.31,C=CC(=O)N1C(=O)CC(c2cccs2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903200>
CHEMBL550052,5.31,Cn1cc(C2=C(c3nn(CCCn4ccnc4)c4ncccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903270>
CHEMBL4849828,5.31,O=C(NC1CCN(Cc2ccc(F)cc2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409032E0>
CHEMBL143419,5.3,Cc1c(C(=O)CCl)csc1C(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903350>
CHEMBL186116,5.3,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409033C0>
CHEMBL611357,5.3,Cc1c(CC(=O)Cl)csc1C(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903430>
CHEMBL356459,5.3,O=C(CCl)c1cc(Cl)sc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026B409034A0>
CHEMBL188257,5.3,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903510>
CHEMBL105348,5.3,O=C(CBr)c1ccc(C(F)(F)F)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903580>
CHEMBL257821,5.3,O=C(NCCCN1CCN(c2ccccc2)CC1)c1nc(-c2ccncc2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409035F0>
CHEMBL24753,5.3,Cc1ccc(-n2c(=O)sn(C)c2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903660>
CHEMBL143743,5.3,Cc1sc(C(=O)CCl)cc1C(=O)CCl,<rdkit.Chem.rdchem.Mol object at 0x0000026B409036D0>
CHEMBL1800091,5.3,O=C(c1ccc(C(F)(F)F)cc1)C(Br)Br,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903740>
CHEMBL102953,5.3,O=C(CBr)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409037B0>
CHEMBL5187137,5.3,COc1ccc(-c2cc(=O)c3c(OC)c([C@@H]4O[C@H](C(=O)NC(C)C)[C@@H](O)[C@H](O)[C@H]4O)c(OC)cc3o2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903820>
CHEMBL1084681,5.3,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(F)cc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903890>
CHEMBL26218,5.3,CCn1c(=O)sn(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903900>
CHEMBL316512,5.3,O=C1Cc2c([nH]c3cc(Cl)cc(Cl)c23)-c2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903970>
CHEMBL4105195,5.3,CCOc1cc(/C=C2\Oc3ccc(OC)cc3C2=O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000026B409039E0>
CHEMBL4072138,5.29,N#Cc1cccc2c(-c3ccnc(N)n3)c[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903A50>
CHEMBL5093829,5.29,CN(c1ncnc2[nH]c3cc(-c4ccccc4)ccc3c12)C1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903AC0>
CHEMBL367150,5.29,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Cl)cnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903B30>
CHEMBL4575716,5.29,Cc1nc(-c2ccccc2)c(-c2ccnc(NC(=O)CCn3cncn3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903BA0>
CHEMBL4854952,5.29,O=C(Nc1nccc2c1[nH]c1cc(Cl)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903C10>
CHEMBL361833,5.28,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncc(Br)c3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903C80>
CHEMBL1682337,5.28,OCCCc1cn(-c2ccc3[nH]ncc3c2)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903CF0>
CHEMBL4067286,5.28,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC2CC2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903D60>
CHEMBL5071724,5.28,CN(c1ncnc2[nH]c3cc(-c4ccco4)ccc3c12)C1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903DD0>
CHEMBL4286639,5.28,CCOC(=O)c1cccc(NC(=O)Nc2nc3c(s2)CC(N2C(=O)c4ccccc4C2=O)CC3)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903E40>
CHEMBL4087337,5.28,COc1ccc2c(c1)C(=O)/C(=C/c1ccc(O)c(O)c1)O2,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903EB0>
CHEMBL1084682,5.27,CCCC(=O)Nc1n[nH]c2cc(-c3cc(Cl)cc(Cl)c3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903F20>
CHEMBL4216137,5.27,O=C1C(c2cccc3ccccc23)Oc2ccccc2N1Cc1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903F90>
CHEMBL268202,5.27,C1=C(c2nccc3c2[nH]c2ccccc23)C2CCN3CCCC/C=C\C/C=C/1[C@@H]1N4CCCC/C=C\[C@H]4C[C@]21C3,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D040>
CHEMBL3217793,5.27,COc1cc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c(OC)c1O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D0B0>
CHEMBL4206546,5.26,O=C1NC(=S)S/C1=C\c1cccc(OCCOc2ccccc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D120>
CHEMBL4094737,5.26,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(Cc2ccccc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D190>
CHEMBL444169,5.26,COc1ccc(-c2c[nH]c3c2-n2cccc2/C3=N/O)cc1O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D200>
CHEMBL1084683,5.26,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(OC(F)(F)F)cc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D270>
CHEMBL4575638,5.26,Cc1nc(C2CCCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D2E0>
CHEMBL4160653,5.26,COc1ccc2c(c1)c(/C=C1\SC(=O)NC1=O)cn2C,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D350>
CHEMBL3890986,5.26,Nc1ncc(-c2ncccc2C(F)(F)F)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D3C0>
CHEMBL564091,5.25,CN(C)CCCn1nc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D430>
CHEMBL270262,5.25,COc1ccc(-c2ccc(/C=C3\SC(=S)NC3=O)o2)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D4A0>
CHEMBL4752822,5.25,CN(C)c1ccc(-c2ccnc(N[C@H]3CO[C@H]4[C@@H]3OC[C@@H]4NC(=O)Nc3cccc(C(F)(F)F)c3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D510>
CHEMBL5094203,5.25,Cn1c(NCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncn2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D580>
CHEMBL4641631,5.25,O=C(Nc1cc(-c2cn(C3CCOCC3)c3cnccc23)ccn1)NC1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D5F0>
CHEMBL3765319,5.25,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)CC(=O)/C=C/c1ccc(OCc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D660>
CHEMBL1165662,5.24,Oc1ccc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D6D0>
CHEMBL2163769,5.24,Cc1cc2oc3ncc(OCc4ccccc4)c(-c4ccccc4)c3c2cc1O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D740>
CHEMBL5084565,5.24,C=CC(=O)N1C(=O)CC(c2ccc(-c3ccccc3)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D7B0>
CHEMBL4093852,5.24,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(F)ccc2[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D820>
CHEMBL1170126,5.23,c1ccc2c(-c3cnc4cnc(-c5cn[nH]c5)cn34)c[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D890>
CHEMBL306355,5.23,CCCCc1c(-c2ccc(Cl)cc2)[nH]c2nccnc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D900>
CHEMBL24311,5.22,CCn1sc(=O)n(Cc2ccccc2)c1=S,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D970>
CHEMBL4177365,5.22,O=C1NC(=O)/C(=C/c2c(-c3ccccc3)[nH]c3ccccc23)S1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090D9E0>
CHEMBL4279366,5.22,O=C(Nc1cccc(C(=O)O)c1)Nc1nc2c(s1)CC(NC(=O)Nc1cccc(C(=O)O)c1)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DA50>
CHEMBL134501,5.22,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cccnc2N1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DAC0>
CHEMBL1801624,5.22,O=C(CBr)c1ccc(N2CCOCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DB30>
CHEMBL5073147,5.22,C=CC(=O)N1C(=O)CC(c2ccc(C(=O)OC)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DBA0>
CHEMBL4212059,5.22,Nc1n[nH]c(Nc2ccccc2)c1-c1nc2ccccc2s1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DC10>
CHEMBL4087584,5.22,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(Cc2ccccc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DC80>
CHEMBL4208450,5.22,O=C(O)c1ccc(NC2=C/C(=N/S(=O)(=O)c3ccc4ccccc4c3)c3ccccc3C2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DCF0>
CHEMBL4210913,5.22,O=C1N/C(=N\c2ccccc2Cl)S/C1=C/C=C/c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DD60>
CHEMBL23840,5.22,Cn1sc(=O)n(-c2ccccc2Br)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DDD0>
CHEMBL4066219,5.22,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(Cc2ccccc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DE40>
CHEMBL417835,5.22,Cn1sc(=O)n(-c2ccc(C(F)(F)F)cc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DEB0>
CHEMBL232380,5.22,COc1cc(/C=C2\SC(=O)NC2=O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DF20>
CHEMBL4214903,5.22,Cc1cc2c(cc1Br)NC(=O)/C2=N\NC(N)=S,<rdkit.Chem.rdchem.Mol object at 0x0000026B4090DF90>
CHEMBL4069382,5.22,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Cl)ccc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923040>
CHEMBL366259,5.22,Cc1ccccc1Nc1nccc(-c2cnn3ncccc23)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409230B0>
CHEMBL2062585,5.22,CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923120>
CHEMBL77211,5.22,Brc1ccc(-c2cc3[nH]ccnc-3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923190>
CHEMBL4797635,5.22,COc1ccccc1-c1ccnc(N[C@H]2CO[C@H]3[C@@H]2OC[C@@H]3NC(=O)Nc2cccc(C#N)c2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923200>
CHEMBL550950,5.22,CNc1nc(C)c(-c2ccnc(Nc3ccc(N4CCN(Cc5ccccc5)CC4)cc3)n2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923270>
CHEMBL5091334,5.21,C=CC(=O)N1C(=O)CC(c2ccc(OC)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B409232E0>
CHEMBL5092006,5.21,C=CC(=O)N1C(=O)CC(c2ccc(C#N)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923350>
CHEMBL218301,5.21,CCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,<rdkit.Chem.rdchem.Mol object at 0x0000026B409233C0>
CHEMBL5074611,5.21,CN(c1ncnc2[nH]c3ccc(Br)cc3c12)C1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923430>
CHEMBL4173598,5.21,O=C1NC(=O)/C(=C/c2cc3ccccc3nc2Cl)S1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409234A0>
CHEMBL1938963,5.2,Cc1ccccc1-n1nncc1-c1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923510>
CHEMBL4095689,5.2,CCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923580>
CHEMBL568905,5.19,O=C1NC(=O)/C(=C/c2ccc(-c3ccsc3)cc2)N1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409235F0>
CHEMBL4216522,5.19,O=C1C(c2cccc3ccccc23)Oc2cc3c(cc2N1Cc1ccccc1)OCO3,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923660>
CHEMBL77584,5.19,Oc1ccccc1-c1cc2[nH]ccnc-2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409236D0>
CHEMBL3980746,5.19,Nc1ncc(-c2cc(N3CCOCC3)ccc2C(F)(F)F)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923740>
CHEMBL5089459,5.19,C=CC(=O)N1C(=O)CC(c2ccc(Br)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B409237B0>
CHEMBL5079142,5.18,C=CC(=O)N1C(=O)CC(c2ccccc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923820>
CHEMBL4085086,5.18,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923890>
CHEMBL5071369,5.18,C=CC(=O)N1C(=O)CC(c2ccc(F)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923900>
CHEMBL4845857,5.18,O=C(Nc1nccc2c1[nH]c1cc(-c3ccccc3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923970>
CHEMBL444160,5.17,O=c1ccc2nccc3c4ccc(O)cc4n1c23,<rdkit.Chem.rdchem.Mol object at 0x0000026B409239E0>
CHEMBL4862811,5.17,O=C(NC1CCN(Cc2ccccc2)CC1)c1cncc(NC(=O)c2ccnc3[nH]ccc23)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923A50>
CHEMBL1164353,5.17,CC(C)CN(C)C(=O)c1ccc2cc(-c3n[nH]cc3-c3ccccc3)[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923AC0>
CHEMBL40439,5.17,c1ccc(CSc2nnc(-c3ccncc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923B30>
CHEMBL5088760,5.17,C=CC(=O)N1C(=O)CC(c2ccc(Cl)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923BA0>
CHEMBL5207215,5.17,O=C(NCCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)[nH]c1c(NC(=O)C3CC3)nccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923C10>
CHEMBL310036,5.17,Clc1ccc(-c2[nH]c3nccnc3c2Cc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923C80>
CHEMBL77947,5.17,COc1ccc(-c2[nH]c3nccnc3c2CC2CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923CF0>
CHEMBL5205303,5.16,CCNC1=NC(c2ccc(F)cc2)NC(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923D60>
CHEMBL2024360,5.16,CCOC(=O)C/N=c1\nc(-c2ccccc2)n(-c2ccccc2)s1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923DD0>
CHEMBL112564,5.16,CN(C)Cc1c(-c2n[nH]c(-c3ccncc3)n2)nnn1-c1nonc1N,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923E40>
CHEMBL26241,5.16,CCn1sc(=O)n(Cc2ccccc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923EB0>
CHEMBL569595,5.16,CSc1ccc(/C=C2\NC(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923F20>
CHEMBL4208658,5.16,O=C1C(c2ccc3ccccc3c2)Oc2cc3c(cc2N1Cc1ccccc1)OCO3,<rdkit.Chem.rdchem.Mol object at 0x0000026B40923F90>
CHEMBL4102484,5.15,CCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC=C(C)C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914040>
CHEMBL3360318,5.15,COc1ccc(-c2cccc3nc(NC(=O)C4CC4)nn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409140B0>
CHEMBL4175809,5.15,COc1ccc(/C=C2\SC(=O)NC2=O)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914120>
CHEMBL4170146,5.15,O=C1NC(=O)/C(=C/c2ccc3c(c2)OCCO3)S1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914190>
CHEMBL489421,5.14,COc1cccc2c(C3=C(c4cn(C)c5cc(-c6ccc(Cl)cc6)c(F)cc45)C(=O)NC3=O)coc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914200>
CHEMBL582893,5.14,COC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914270>
CHEMBL1078717,5.14,Cn1c(-c2nonc2N)nc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B409142E0>
CHEMBL77210,5.14,FC(F)(F)c1ccc(-c2cc3[nH]ccnc-3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914350>
CHEMBL3099842,5.14,O=C1NC(=O)C(c2n[nH]c3ncccc23)=C1c1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B409143C0>
CHEMBL400717,5.14,O=C1CCCN2[C@@H](CC1)C[C@]13CN4CCCC/C=C\CC[C@](O)(C=C(c5nccc6c5[nH]c5c(OS(=O)(=O)c7ccc(Cl)cc7)cccc56)C1CC4)[C@H]23,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914430>
CHEMBL1077258,5.14,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(SC)cc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B409144A0>
CHEMBL4071797,5.14,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914510>
CHEMBL3931871,5.14,O=C(NCC1CCN(Cc2cccc([N+](=O)[O-])c2)CC1)c1n[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914580>
CHEMBL4166399,5.13,O=C1NC(=O)/C(=C/c2cc3ccccc3s2)S1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409145F0>
CHEMBL4103448,5.13,CCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2n(CC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914660>
CHEMBL198058,5.13,O=C(Nc1ccccc1)Nc1[nH]nc2nnc(-c3ccccc3)c(-c3ccccc3)c12,<rdkit.Chem.rdchem.Mol object at 0x0000026B409146D0>
CHEMBL4094562,5.13,C#Cc1nc(Nc2ccccc2)nc2[nH]cnc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914740>
CHEMBL6246,5.12,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,<rdkit.Chem.rdchem.Mol object at 0x0000026B409147B0>
CHEMBL405384,5.12,NC(c1ccc(Cl)cc1)C1CCN(c2ncnc3[nH]ccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914820>
CHEMBL4740478,5.12,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1cccs1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914890>
CHEMBL4095674,5.12,c1cc(-c2cn(CCCN3CCOCC3)c3cnccc23)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914900>
CHEMBL5091647,5.12,C=CC(=O)N1C(=O)CC(c2ccc([N+](=O)[O-])cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914970>
CHEMBL4878234,5.12,O=C(Nc1nccc2c1[nH]c1cc(OC(F)(F)F)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B409149E0>
CHEMBL4792401,5.12,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914A50>
CHEMBL4100087,5.12,C/C(=C\C=C\[C@@H](C)CC/C=C(\C)CC1OC(=O)C(=O)C1=O)CCCc1ccoc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914AC0>
CHEMBL2312654,5.11,Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)on1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914B30>
CHEMBL223147,5.11,CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c(C)n[nH]c1-4,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914BA0>
CHEMBL4078207,5.11,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC=C(C)C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914C10>
CHEMBL459575,5.11,CCSc1ccc(/C=C2\NC(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914C80>
CHEMBL2203561,5.11,COc1cnc(COc2ccc(F)cc2)cc1-c1cc2c([nH]1)CCNC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914CF0>
CHEMBL416975,5.1,O=C(O)Cc1ccc(CSc2nnc(-c3ccncc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914D60>
CHEMBL1957780,5.1,O=C1NC(=O)/C(=C/c2cccs2)S1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914DD0>
CHEMBL5174091,5.1,O=C(O)CCNc1cc(N2CCN(c3ccc(F)cc3)CC2)c2noc3c2c1C(=O)c1ccccc1-3,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914E40>
CHEMBL306347,5.1,Clc1ccc(-c2[nH]c3nccnc3c2CC2CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914EB0>
CHEMBL3358802,5.1,CCCCCCCCCCCC(=O)NNC(=O)C1Sc2ccccc2N(CC)C1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914F20>
CHEMBL384304,5.1,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,<rdkit.Chem.rdchem.Mol object at 0x0000026B40914F90>
CHEMBL4095479,5.1,COc1ccc2c(-c3ccnc(N)n3)c[nH]c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E040>
CHEMBL427159,5.1,COc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc(F)c(F)c3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E0B0>
CHEMBL24073,5.1,O=c1sn(-c2ccccc2)c(=S)n1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E120>
CHEMBL341655,5.1,CC(=O)c1csc(C(=O)CCl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E190>
CHEMBL2314101,5.09,N#Cc1cccc(C(=O)c2sc3nc(N)c(C#N)c(-c4ccccc4Cl)c3c2N)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E200>
CHEMBL4869592,5.09,COc1ccc2c(c1)[nH]c1cnc(NC(=O)C3CC3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E270>
CHEMBL98350,5.09,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E2E0>
CHEMBL5076997,5.09,CN(c1ncnc2[nH]c3cccc(Cl)c3c12)C1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E350>
CHEMBL4205137,5.09,Cc1cc(Br)cc2c1NC(=O)/C2=N\NC(N)=S,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E3C0>
CHEMBL4213199,5.09,COc1ccc(CN2C(=O)C(c3cccc4ccccc34)Oc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E430>
CHEMBL1080932,5.09,Cn1cc(C2=C(N3CCOCC3)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B4092E4A0>
